"","google_dir","data_file","curator_PersonName","curator_organization","curator_email","modification_date","bibliographical_reference","network","site_code","lat","long","elevation","map","mat","land_cover","eco_region","align_1","loc_comments","time_series","gradient","experiments","merge_align","key_version","L1","L1_level","L2","observation_date","veg_note_profile","lyr_c_tot","lyr_soc","lyr_n_tot","lyr_c_to_n","layer_top","layer_bot","layer_mid","hzn","bd_samp","ph_cacl","ph_h2o","sand","silt","clay","coarse_frac","caco3","Ca","Mg","K","Na","base_sum","ecec","bs","p_ex_1","soil_taxon","soil_series","layer_thick_calc","lyr_soc_stock_calc","lyr_n_stock_calc","control_sample","lyr_soc_stock_calc_sum","socfrac","socfrac_cumsum","bgb","bgb_lowerdiam","bgb_upperdiam","bgb_type","bgb_c","bgb_n","bgb_cn","bgb_c_stock","bgb_c_stock_sum","rootfrac","rootfrac_cumsum"
"30","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","CPER",40.81297,-104.74455,1548,344.24,8.6,"rangeland/grassland","grassland","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","10_CPER_PIT1","Plot","10_CPER_PIT1_BT1","2012-08-13","Bouteloua gracilis, Thelesperma filifolium, Hesperostipa comata",0.459999999999999,0.4,0.0699999999999999,5.71428571428572,30,54,42,"Bt1",1.5282,6.7,7.5,66.5,13.7,19.8,0.5,0,4948,389,22224,5696,16.1,NA,100,0.335,"Aridic Argiustolls","Ascalon",24,1467.072,256.7376,"TRUE",9024.988,0.16,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","CPER",40.81297,-104.74455,1548,344.24,8.6,"rangeland/grassland","grassland","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","10_CPER_PIT1","Plot","10_CPER_PIT1_BT2","2012-08-13","Bouteloua gracilis, Thelesperma filifolium, Hesperostipa comata",0.42,0.4,0.1,4,54,81,67.5,"Bt2",1.6602,7.5,8.1,48.6,27.8,23.6,0.1,0,6006,329,20437,5363,21.4,NA,100,0.275,"Aridic Argiustolls","Ascalon",27,1793.016,448.254,"TRUE",9024.988,0.2,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","CPER",40.81297,-104.74455,1548,344.24,8.6,"rangeland/grassland","grassland","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","10_CPER_PIT1","Plot","10_CPER_PIT1_BK1","2012-08-13","Bouteloua gracilis, Thelesperma filifolium, Hesperostipa comata",0.75,0.2,0.04,5,81,137,109,"Bk1",1.7075,7.9,8.4,60.2,17.2,22.6,0.8,5,21505,393,19017,5426,63.2,NA,100,0.528,"Aridic Argiustolls","Ascalon",56,1912.4,382.48,"TRUE",9024.988,0.21,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","CPER",40.81297,-104.74455,1548,344.24,8.6,"rangeland/grassland","grassland","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","10_CPER_PIT1","Plot","10_CPER_PIT1_BK2","2012-08-13","Bouteloua gracilis, Thelesperma filifolium, Hesperostipa comata",0.55,0.1,0.01,10,137,181,159,"Bk2",1.7425,7.9,8.4,59.3,19.8,20.9,3.7,4,20116,384,20879,5834,58.9,NA,100,0.43,"Aridic Argiustolls","Ascalon",44,766.7,76.67,"TRUE",9024.988,0.08,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","CPER",40.81297,-104.74455,1548,344.24,8.6,"rangeland/grassland","grassland","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","10_CPER_PIT1","Plot","10_CPER_PIT1_2C","2012-08-13","Bouteloua gracilis, Thelesperma filifolium, Hesperostipa comata",0.35,0,0.06,0,181,200,190.5,"2C",1.9164,7.9,8.3,52.9,21.3,25.8,6.8,3,15595,332,19131,4717,56.4,NA,100,0.389,"Aridic Argiustolls","Ascalon",19,0,218.4696,"TRUE",9024.988,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","STER",40.45984,-103.03008,1369,432.67,9.7,"cultivated","agricultural","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","10_STERLING_PIT1","Plot","10_STERLING_PIT1_AP1","2013-04-08",NA,1.33,1.3,0.08,16.25,0,11,5.5,"Ap1",1.0581,6.8,7.4,46.7,34.3,19,0,1,10499,445,23356,12180,19.1,NA,100,0.537,"Pachic Argiustolls","Goshen",11,1513.083,93.1128,"TRUE",5706.903,0.27,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","STER",40.45984,-103.03008,1369,432.67,9.7,"cultivated","agricultural","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","10_STERLING_PIT1","Plot","10_STERLING_PIT1_AP2","2013-04-08",NA,0.89,0.8,0.08,10,11,28,19.5,"Ap2",1.2906,6.2,6.9,43.1,36.7,20.2,0,0,10157,486,23254,12238,17.1,NA,99,0.498,"Pachic Argiustolls","Goshen",17,1755.216,175.5216,"TRUE",5706.903,0.31,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","STER",40.45984,-103.03008,1369,432.67,9.7,"cultivated","agricultural","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","10_STERLING_PIT1","Plot","10_STERLING_PIT1_BT","2013-04-08",NA,0.68,0.6,0.09,6.66666666666667,28,70,49,"Bt",0.9677,7.2,7.9,35.7,40.5,23.8,0,1,11030,464,23038,11367,23,NA,100,0.532,"Pachic Argiustolls","Goshen",42,2438.604,365.7906,"TRUE",5706.903,0.43,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","STER",40.45984,-103.03008,1369,432.67,9.7,"cultivated","agricultural","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","10_STERLING_PIT1","Plot","10_STERLING_PIT1_BTK","2013-04-08",NA,1.98,0,0.03,0,70,121,95.5,"Btk",1.0885,7.9,8.6,43.9,36.3,19.8,5,16,63512,309,21373,10396,63.3,NA,100,0.563,"Pachic Argiustolls","Goshen",51,0,166.5405,"TRUE",5706.903,0,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","STER",40.45984,-103.03008,1369,432.67,9.7,"cultivated","agricultural","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","10_STERLING_PIT1","Plot","10_STERLING_PIT1_C1","2013-04-08",NA,1.85,0,0.01,0,121,159,140,"C1",1.335,8,8.8,77.8,17.2,5,0,16,68794,270,23153,15346,52.1,NA,100,0.615,"Pachic Argiustolls","Goshen",38,0,50.73,"TRUE",5706.903,0,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","STER",40.45984,-103.03008,1369,432.67,9.7,"cultivated","agricultural","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","10_STERLING_PIT1","Plot","10_STERLING_PIT1_C2","2013-04-08",NA,1.91,0,0,NA,159,200,179.5,"C2",1.1788,8.1,8.8,83.7,14.1,2.2,0,16,68815,268,22922,15632,50,NA,100,0.599,"Pachic Argiustolls","Goshen",41,0,0,"TRUE",5706.903,0,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","CLBJ",33.40143,-97.56725,288,925.61,17.5,"forest","temperate deciduous forest","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","11_CLBJ_PIT1","Plot","11_CLBJ_PIT1_A","2016-05-09","Bothriochloa ischaemum, Quercus stellata, Schizachyrium scoparium",0.49,0.5,0.0699999999999999,7.14285714285715,0,21,10.5,"A",1.5876,4.8,5.6,55.5,34.4,10.1,0,0,831,98,8871,2100,4.9,NA,73,0.047,"Udic Paleustalfs","Windthorst",21,1666.98,233.3772,"TRUE",6455.752,0.26,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","CLBJ",33.40143,-97.56725,288,925.61,17.5,"forest","temperate deciduous forest","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","11_CLBJ_PIT1","Plot","11_CLBJ_PIT1_E","2016-05-09","Bothriochloa ischaemum, Quercus stellata, Schizachyrium scoparium",0.27,0.3,0.05,6,21,34,27.5,"E",1.4364,4.6,5.5,58.9,33.2,7.9,0.2,0,605,72,9158,2034,3.8,NA,78,0.051,"Udic Paleustalfs","Windthorst",13,560.196,93.366,"TRUE",6455.752,0.09,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","CLBJ",33.40143,-97.56725,288,925.61,17.5,"forest","temperate deciduous forest","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","11_CLBJ_PIT1","Plot","11_CLBJ_PIT1_BT1","2016-05-09","Bothriochloa ischaemum, Quercus stellata, Schizachyrium scoparium",0.36,0.3,0.0699999999999999,4.28571428571429,34,71,52.5,"Bt1",1.6353,4.7,5.5,44.3,28.1,27.6,0,0,1140,173,9804,1335,10.7,NA,75,0.054,"Udic Paleustalfs","Windthorst",37,1815.183,423.542699999999,"TRUE",6455.752,0.28,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","CLBJ",33.40143,-97.56725,288,925.61,17.5,"forest","temperate deciduous forest","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","11_CLBJ_PIT1","Plot","11_CLBJ_PIT1_BT2","2016-05-09","Bothriochloa ischaemum, Quercus stellata, Schizachyrium scoparium",0.27,0.3,0.06,5,71,89,80,"Bt2",1.7069,4.7,5.5,50,29.7,20.3,0.1,0,1424,194,9760,1591,8.2,NA,80,0.043,"Udic Paleustalfs","Windthorst",18,921.726,184.3452,"TRUE",6455.752,0.14,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","CLBJ",33.40143,-97.56725,288,925.61,17.5,"forest","temperate deciduous forest","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","11_CLBJ_PIT1","Plot","11_CLBJ_PIT1_BT3","2016-05-09","Bothriochloa ischaemum, Quercus stellata, Schizachyrium scoparium",0.16,0.2,0.05,4,89,122,105.5,"Bt3",1.6512,4.7,5.7,48.8,36.1,15.1,0,0,861,70,9714,2168,7.5,NA,86,0,"Udic Paleustalfs","Windthorst",33,1089.792,272.448,"TRUE",6455.752,0.17,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","CLBJ",33.40143,-97.56725,288,925.61,17.5,"forest","temperate deciduous forest","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","11_CLBJ_PIT1","Plot","11_CLBJ_PIT1_CD","2016-05-09","Bothriochloa ischaemum, Quercus stellata, Schizachyrium scoparium",0.11,0.1,0.04,2.5,122,147,134.5,"Cd",1.6075,4.9,5.9,45.9,42.1,12,0,0,801,34,10126,2571,7.1,NA,96,0.007,"Udic Paleustalfs","Windthorst",25,401.875,160.75,"TRUE",6455.752,0.06,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","OAES",35.41062,-99.06044,515,778.85,15.5,"rangeland/grassland","grassland","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","11_KLEMME_PIT1","Plot","11_KLEMME_PIT1_A","2013-02-19","Bouteloua gracilis, Aristida purpurea, Calylophus hartwegii",3.32,1.8,0.18,10,0,8,4,"A",1.3401,7.5,8,12.9,71,16.1,23.3,13,30394,624,22522,10676,39.7,NA,100,1.338,"Lithic Haplustepts","Cordell - taxadjunct",8,1929.744,192.9744,"TRUE",8849.884,0.22,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","OAES",35.41062,-99.06044,515,778.85,15.5,"rangeland/grassland","grassland","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","11_KLEMME_PIT1","Plot","11_KLEMME_PIT1_BW","2013-02-19","Bouteloua gracilis, Aristida purpurea, Calylophus hartwegii",3.9,1.5,0.15,10,8,20,14,"Bw",1.6081,7.7,8.3,12.5,69.6,17.9,88.2,20,49910,543,24212,10067,62.7,NA,100,1.293,"Lithic Haplustepts","Cordell - taxadjunct",12,2894.58,289.458,"TRUE",8849.884,0.33,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","OAES",35.41062,-99.06044,515,778.85,15.5,"rangeland/grassland","grassland","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","11_KLEMME_PIT1","Plot","11_KLEMME_PIT1_CR1","2013-02-19","Bouteloua gracilis, Aristida purpurea, Calylophus hartwegii",4.43,1.4,0.16,8.75,20,31,25.5,"CR1",1.5805,7.8,8.4,22.1,61,16.9,85.2,25,70705,460,23510,10037,65,NA,100,1.192,"Lithic Haplustepts","Cordell - taxadjunct",11,2433.97,278.168,"TRUE",8849.884,0.28,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","OAES",35.41062,-99.06044,515,778.85,15.5,"rangeland/grassland","grassland","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","11_KLEMME_PIT1","Plot","11_KLEMME_PIT1_CR2","2013-02-19","Bouteloua gracilis, Aristida purpurea, Calylophus hartwegii",3.25,0.7,0.0699999999999999,10,31,46,38.5,"CR2",1.5158,7.8,8.4,23.4,56.6,20,72.6,21,64128,471,24342,9695,64.4,NA,100,0.853,"Lithic Haplustepts","Cordell - taxadjunct",15,1591.59,159.159,"TRUE",8849.884,0.18,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","YELL",44.95597,-110.54196,2132,493.44,3.4,"rangeland/grassland","savanna","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","12_YELL_PIT1","Plot","12_YELL_PIT1_A","2018-07-11","Artemisia tridentata, Pseudotsuga menziesii, Eriogonum umbellatum",9.31,9.3,0.75,12.4,0,4,2,"A",0.3117,6.2,6.8,35.9,41.1,23,15,NA,21576,789,20238,14766,44.3,NA,100,1.346,"Pachic Argiustolls","Pachel",4,1159.524,93.51,"TRUE",22236.677,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","YELL",44.95597,-110.54196,2132,493.44,3.4,"rangeland/grassland","savanna","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","12_YELL_PIT1","Plot","12_YELL_PIT1_BT1","2018-07-11","Artemisia tridentata, Pseudotsuga menziesii, Eriogonum umbellatum",3.14,3.1,0.27,11.4814814814815,4,29,16.5,"Bt1",0.9581,6,6.6,39.3,38.8,21.9,16.5,NA,22177,821,24135,18560,31,NA,100,1.159,"Pachic Argiustolls","Pachel",25,7425.275,646.7175,"TRUE",22236.677,0.33,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","YELL",44.95597,-110.54196,2132,493.44,3.4,"rangeland/grassland","savanna","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","12_YELL_PIT1","Plot","12_YELL_PIT1_BW","2018-07-11","Artemisia tridentata, Pseudotsuga menziesii, Eriogonum umbellatum",2.39,2.4,0.21,11.4285714285714,29,45,37,"Bw",0.9868,6.4,7.1,38.6,39.1,22.3,18.1,NA,23068,895,26091,19914,32,NA,100,1.112,"Pachic Argiustolls","Pachel",16,3789.312,331.5648,"TRUE",22236.677,0.17,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
