addit_contact_email,addit_contact_person,agb,anpp,aspect_deg,author_email,author_orcid_id,author_PersonName,bgb,bgb_c,bgb_cn,bgb_lowerdiam,bgb_n,bgb_notes,bgb_type,bgb_upperdiam,bibliographical_reference,bnpp,clay,comments,curator_email,curator_organization,curator_PersonName,depth_water,drainage_class,eco_region,elevation,google_id,header_row,land_cover,lat,lit_c,lit_cn,lit_n,location_name,long,map,mat,modification_date,NA_1,NA_2,network,npp,parent_transport,plant,sand,silt,site_code,slope,texture_class,tx_start,L1,L2,tx_L1,observation_date,layer_top,layer_bot,hzn,bd_samp
jdenuyl@umich.edu,John Den Uyl,162,6170,0,knute@umich.edu,orcid.org/0000-0001-9775-894X,Knute Nadelhoffer,11.4,467,77,0.05,6,"From table 2 in reference. Mean value in control plots for 2008 - 2009, forest floor to 40cm depth",live,0.20,Not yet published,6106,0.6,"Multiple methods for fine roots:
1) Minirhizotrons, 2) biomass*modeled fine root turnover, 3) Nadelhoffer-Raich C budget",knute@umich.edu,Univ Michigan,Knute Nadelhoffer,>5,somewhat excessively,temperate broadleaf or mixed forest,235,1glZ3b0NNthGmVdvChJET7no_3CMVkZDo,1,forest,45°33.6′ N,492,81,6.0,University of Michigan Biological Station,84°42.6′ W,838,6.8,3/7/2018,blank,blank,DIRT,12300,colluvium,"Populus grandidentata (Bigtooth aspen), Quercus rubra (Northern red oak), Betula papyrifera (Paper birch), and Acer rubrum (red maple)",92.9,6.5,UMBS,0,sand,2004,2,10,F,2004,0,10,0-10 cm,1.26
jdenuyl@umich.edu,John Den Uyl,162,6170,0,knute@umich.edu,orcid.org/0000-0001-9775-894X,Knute Nadelhoffer,11.4,467,77,0.05,6,"From table 2 in reference. Mean value in control plots for 2008 - 2009, forest floor to 40cm depth",live,0.20,Not yet published,6106,0.6,"Multiple methods for fine roots:
1) Minirhizotrons, 2) biomass*modeled fine root turnover, 3) Nadelhoffer-Raich C budget",knute@umich.edu,Univ Michigan,Knute Nadelhoffer,>5,somewhat excessively,temperate broadleaf or mixed forest,235,1glZ3b0NNthGmVdvChJET7no_3CMVkZDo,1,forest,45°33.6′ N,492,81,6.0,University of Michigan Biological Station,84°42.6′ W,838,6.8,3/7/2018,blank,blank,DIRT,12300,colluvium,"Populus grandidentata (Bigtooth aspen), Quercus rubra (Northern red oak), Betula papyrifera (Paper birch), and Acer rubrum (red maple)",92.9,6.5,UMBS,0,sand,2004,2,10,F,2004,0,10,0-10 cm,1.25
jdenuyl@umich.edu,John Den Uyl,162,6170,0,knute@umich.edu,orcid.org/0000-0001-9775-894X,Knute Nadelhoffer,11.4,467,77,0.05,6,"From table 2 in reference. Mean value in control plots for 2008 - 2009, forest floor to 40cm depth",live,0.20,Not yet published,6106,0.6,"Multiple methods for fine roots:
1) Minirhizotrons, 2) biomass*modeled fine root turnover, 3) Nadelhoffer-Raich C budget",knute@umich.edu,Univ Michigan,Knute Nadelhoffer,>5,somewhat excessively,temperate broadleaf or mixed forest,235,1glZ3b0NNthGmVdvChJET7no_3CMVkZDo,1,forest,45°33.6′ N,492,81,6.0,University of Michigan Biological Station,84°42.6′ W,838,6.8,3/7/2018,blank,blank,DIRT,12300,colluvium,"Populus grandidentata (Bigtooth aspen), Quercus rubra (Northern red oak), Betula papyrifera (Paper birch), and Acer rubrum (red maple)",92.9,6.5,UMBS,0,sand,2004,2,11,DL,2004,0,10,0-10 cm,1.36
jdenuyl@umich.edu,John Den Uyl,162,6170,0,knute@umich.edu,orcid.org/0000-0001-9775-894X,Knute Nadelhoffer,11.4,467,77,0.05,6,"From table 2 in reference. Mean value in control plots for 2008 - 2009, forest floor to 40cm depth",live,0.20,Not yet published,6106,0.6,"Multiple methods for fine roots:
1) Minirhizotrons, 2) biomass*modeled fine root turnover, 3) Nadelhoffer-Raich C budget",knute@umich.edu,Univ Michigan,Knute Nadelhoffer,>5,somewhat excessively,temperate broadleaf or mixed forest,235,1glZ3b0NNthGmVdvChJET7no_3CMVkZDo,1,forest,45°33.6′ N,492,81,6.0,University of Michigan Biological Station,84°42.6′ W,838,6.8,3/7/2018,blank,blank,DIRT,12300,colluvium,"Populus grandidentata (Bigtooth aspen), Quercus rubra (Northern red oak), Betula papyrifera (Paper birch), and Acer rubrum (red maple)",92.9,6.5,UMBS,0,sand,2004,2,11,DL,2004,0,10,0-10 cm,1.27
jdenuyl@umich.edu,John Den Uyl,162,6170,0,knute@umich.edu,orcid.org/0000-0001-9775-894X,Knute Nadelhoffer,11.4,467,77,0.05,6,"From table 2 in reference. Mean value in control plots for 2008 - 2009, forest floor to 40cm depth",live,0.20,Not yet published,6106,0.6,"Multiple methods for fine roots:
1) Minirhizotrons, 2) biomass*modeled fine root turnover, 3) Nadelhoffer-Raich C budget",knute@umich.edu,Univ Michigan,Knute Nadelhoffer,>5,somewhat excessively,temperate broadleaf or mixed forest,235,1glZ3b0NNthGmVdvChJET7no_3CMVkZDo,1,forest,45°33.6′ N,492,81,6.0,University of Michigan Biological Station,84°42.6′ W,838,6.8,3/7/2018,blank,blank,DIRT,12300,colluvium,"Populus grandidentata (Bigtooth aspen), Quercus rubra (Northern red oak), Betula papyrifera (Paper birch), and Acer rubrum (red maple)",92.9,6.5,UMBS,0,sand,2004,2,11,DL,2004,0,10,0-10 cm,0.96
jdenuyl@umich.edu,John Den Uyl,162,6170,0,knute@umich.edu,orcid.org/0000-0001-9775-894X,Knute Nadelhoffer,11.4,467,77,0.05,6,"From table 2 in reference. Mean value in control plots for 2008 - 2009, forest floor to 40cm depth",live,0.20,Not yet published,6106,0.6,"Multiple methods for fine roots:
1) Minirhizotrons, 2) biomass*modeled fine root turnover, 3) Nadelhoffer-Raich C budget",knute@umich.edu,Univ Michigan,Knute Nadelhoffer,>5,somewhat excessively,temperate broadleaf or mixed forest,235,1glZ3b0NNthGmVdvChJET7no_3CMVkZDo,1,forest,45°33.6′ N,492,81,6.0,University of Michigan Biological Station,84°42.6′ W,838,6.8,3/7/2018,blank,blank,DIRT,12300,colluvium,"Populus grandidentata (Bigtooth aspen), Quercus rubra (Northern red oak), Betula papyrifera (Paper birch), and Acer rubrum (red maple)",92.9,6.5,UMBS,0,sand,2004,2,12,W,2004,0,10,0-10 cm,1.26
jdenuyl@umich.edu,John Den Uyl,162,6170,0,knute@umich.edu,orcid.org/0000-0001-9775-894X,Knute Nadelhoffer,11.4,467,77,0.05,6,"From table 2 in reference. Mean value in control plots for 2008 - 2009, forest floor to 40cm depth",live,0.20,Not yet published,6106,0.6,"Multiple methods for fine roots:
1) Minirhizotrons, 2) biomass*modeled fine root turnover, 3) Nadelhoffer-Raich C budget",knute@umich.edu,Univ Michigan,Knute Nadelhoffer,>5,somewhat excessively,temperate broadleaf or mixed forest,235,1glZ3b0NNthGmVdvChJET7no_3CMVkZDo,1,forest,45°33.6′ N,492,81,6.0,University of Michigan Biological Station,84°42.6′ W,838,6.8,3/7/2018,blank,blank,DIRT,12300,colluvium,"Populus grandidentata (Bigtooth aspen), Quercus rubra (Northern red oak), Betula papyrifera (Paper birch), and Acer rubrum (red maple)",92.9,6.5,UMBS,0,sand,2004,2,12,W,2004,0,10,0-10 cm,1.15
jdenuyl@umich.edu,John Den Uyl,162,6170,0,knute@umich.edu,orcid.org/0000-0001-9775-894X,Knute Nadelhoffer,11.4,467,77,0.05,6,"From table 2 in reference. Mean value in control plots for 2008 - 2009, forest floor to 40cm depth",live,0.20,Not yet published,6106,0.6,"Multiple methods for fine roots:
1) Minirhizotrons, 2) biomass*modeled fine root turnover, 3) Nadelhoffer-Raich C budget",knute@umich.edu,Univ Michigan,Knute Nadelhoffer,>5,somewhat excessively,temperate broadleaf or mixed forest,235,1glZ3b0NNthGmVdvChJET7no_3CMVkZDo,1,forest,45°33.6′ N,492,81,6.0,University of Michigan Biological Station,84°42.6′ W,838,6.8,3/7/2018,blank,blank,DIRT,12300,colluvium,"Populus grandidentata (Bigtooth aspen), Quercus rubra (Northern red oak), Betula papyrifera (Paper birch), and Acer rubrum (red maple)",92.9,6.5,UMBS,0,sand,2004,2,12,W,2004,0,10,0-10 cm,1.11
jdenuyl@umich.edu,John Den Uyl,162,6170,0,knute@umich.edu,orcid.org/0000-0001-9775-894X,Knute Nadelhoffer,11.4,467,77,0.05,6,"From table 2 in reference. Mean value in control plots for 2008 - 2009, forest floor to 40cm depth",live,0.20,Not yet published,6106,0.6,"Multiple methods for fine roots:
1) Minirhizotrons, 2) biomass*modeled fine root turnover, 3) Nadelhoffer-Raich C budget",knute@umich.edu,Univ Michigan,Knute Nadelhoffer,>5,somewhat excessively,temperate broadleaf or mixed forest,235,1glZ3b0NNthGmVdvChJET7no_3CMVkZDo,1,forest,45°33.6′ N,492,81,6.0,University of Michigan Biological Station,84°42.6′ W,838,6.8,3/7/2018,blank,blank,DIRT,12300,colluvium,"Populus grandidentata (Bigtooth aspen), Quercus rubra (Northern red oak), Betula papyrifera (Paper birch), and Acer rubrum (red maple)",92.9,6.5,UMBS,0,sand,2004,2,13,NI,2004,0,10,0-10 cm,1.32
jdenuyl@umich.edu,John Den Uyl,162,6170,0,knute@umich.edu,orcid.org/0000-0001-9775-894X,Knute Nadelhoffer,11.4,467,77,0.05,6,"From table 2 in reference. Mean value in control plots for 2008 - 2009, forest floor to 40cm depth",live,0.20,Not yet published,6106,0.6,"Multiple methods for fine roots:
1) Minirhizotrons, 2) biomass*modeled fine root turnover, 3) Nadelhoffer-Raich C budget",knute@umich.edu,Univ Michigan,Knute Nadelhoffer,>5,somewhat excessively,temperate broadleaf or mixed forest,235,1glZ3b0NNthGmVdvChJET7no_3CMVkZDo,1,forest,45°33.6′ N,492,81,6.0,University of Michigan Biological Station,84°42.6′ W,838,6.8,3/7/2018,blank,blank,DIRT,12300,colluvium,"Populus grandidentata (Bigtooth aspen), Quercus rubra (Northern red oak), Betula papyrifera (Paper birch), and Acer rubrum (red maple)",92.9,6.5,UMBS,0,sand,2004,2,13,NI,2004,0,10,0-10 cm,0.88
jdenuyl@umich.edu,John Den Uyl,162,6170,0,knute@umich.edu,orcid.org/0000-0001-9775-894X,Knute Nadelhoffer,11.4,467,77,0.05,6,"From table 2 in reference. Mean value in control plots for 2008 - 2009, forest floor to 40cm depth",live,0.20,Not yet published,6106,0.6,"Multiple methods for fine roots:
1) Minirhizotrons, 2) biomass*modeled fine root turnover, 3) Nadelhoffer-Raich C budget",knute@umich.edu,Univ Michigan,Knute Nadelhoffer,>5,somewhat excessively,temperate broadleaf or mixed forest,235,1glZ3b0NNthGmVdvChJET7no_3CMVkZDo,1,forest,45°33.6′ N,492,81,6.0,University of Michigan Biological Station,84°42.6′ W,838,6.8,3/7/2018,blank,blank,DIRT,12300,colluvium,"Populus grandidentata (Bigtooth aspen), Quercus rubra (Northern red oak), Betula papyrifera (Paper birch), and Acer rubrum (red maple)",92.9,6.5,UMBS,0,sand,2004,2,13,NI,2004,0,10,0-10 cm,0.85
jdenuyl@umich.edu,John Den Uyl,162,6170,0,knute@umich.edu,orcid.org/0000-0001-9775-894X,Knute Nadelhoffer,11.4,467,77,0.05,6,"From table 2 in reference. Mean value in control plots for 2008 - 2009, forest floor to 40cm depth",live,0.20,Not yet published,6106,0.6,"Multiple methods for fine roots:
1) Minirhizotrons, 2) biomass*modeled fine root turnover, 3) Nadelhoffer-Raich C budget",knute@umich.edu,Univ Michigan,Knute Nadelhoffer,>5,somewhat excessively,temperate broadleaf or mixed forest,235,1glZ3b0NNthGmVdvChJET7no_3CMVkZDo,1,forest,45°33.6′ N,492,81,6.0,University of Michigan Biological Station,84°42.6′ W,838,6.8,3/7/2018,blank,blank,DIRT,12300,colluvium,"Populus grandidentata (Bigtooth aspen), Quercus rubra (Northern red oak), Betula papyrifera (Paper birch), and Acer rubrum (red maple)",92.9,6.5,UMBS,0,sand,2004,2,14,C,2004,0,10,0-10 cm,1.13
jdenuyl@umich.edu,John Den Uyl,162,6170,0,knute@umich.edu,orcid.org/0000-0001-9775-894X,Knute Nadelhoffer,11.4,467,77,0.05,6,"From table 2 in reference. Mean value in control plots for 2008 - 2009, forest floor to 40cm depth",live,0.20,Not yet published,6106,0.6,"Multiple methods for fine roots:
1) Minirhizotrons, 2) biomass*modeled fine root turnover, 3) Nadelhoffer-Raich C budget",knute@umich.edu,Univ Michigan,Knute Nadelhoffer,>5,somewhat excessively,temperate broadleaf or mixed forest,235,1glZ3b0NNthGmVdvChJET7no_3CMVkZDo,1,forest,45°33.6′ N,492,81,6.0,University of Michigan Biological Station,84°42.6′ W,838,6.8,3/7/2018,blank,blank,DIRT,12300,colluvium,"Populus grandidentata (Bigtooth aspen), Quercus rubra (Northern red oak), Betula papyrifera (Paper birch), and Acer rubrum (red maple)",92.9,6.5,UMBS,0,sand,2004,2,14,C,2004,0,10,0-10 cm,1.23
jdenuyl@umich.edu,John Den Uyl,162,6170,0,knute@umich.edu,orcid.org/0000-0001-9775-894X,Knute Nadelhoffer,11.4,467,77,0.05,6,"From table 2 in reference. Mean value in control plots for 2008 - 2009, forest floor to 40cm depth",live,0.20,Not yet published,6106,0.6,"Multiple methods for fine roots:
1) Minirhizotrons, 2) biomass*modeled fine root turnover, 3) Nadelhoffer-Raich C budget",knute@umich.edu,Univ Michigan,Knute Nadelhoffer,>5,somewhat excessively,temperate broadleaf or mixed forest,235,1glZ3b0NNthGmVdvChJET7no_3CMVkZDo,1,forest,45°33.6′ N,492,81,6.0,University of Michigan Biological Station,84°42.6′ W,838,6.8,3/7/2018,blank,blank,DIRT,12300,colluvium,"Populus grandidentata (Bigtooth aspen), Quercus rubra (Northern red oak), Betula papyrifera (Paper birch), and Acer rubrum (red maple)",92.9,6.5,UMBS,0,sand,2004,2,14,C,2004,0,10,0-10 cm,1.33
jdenuyl@umich.edu,John Den Uyl,162,6170,0,knute@umich.edu,orcid.org/0000-0001-9775-894X,Knute Nadelhoffer,11.4,467,77,0.05,6,"From table 2 in reference. Mean value in control plots for 2008 - 2009, forest floor to 40cm depth",live,0.20,Not yet published,6106,0.6,"Multiple methods for fine roots:
1) Minirhizotrons, 2) biomass*modeled fine root turnover, 3) Nadelhoffer-Raich C budget",knute@umich.edu,Univ Michigan,Knute Nadelhoffer,>5,somewhat excessively,temperate broadleaf or mixed forest,235,1glZ3b0NNthGmVdvChJET7no_3CMVkZDo,1,forest,45°33.6′ N,492,81,6.0,University of Michigan Biological Station,84°42.6′ W,838,6.8,3/7/2018,blank,blank,DIRT,12300,colluvium,"Populus grandidentata (Bigtooth aspen), Quercus rubra (Northern red oak), Betula papyrifera (Paper birch), and Acer rubrum (red maple)",92.9,6.5,UMBS,0,sand,2004,2,15,DLF,2004,0,10,0-10 cm,1.17
jdenuyl@umich.edu,John Den Uyl,162,6170,0,knute@umich.edu,orcid.org/0000-0001-9775-894X,Knute Nadelhoffer,11.4,467,77,0.05,6,"From table 2 in reference. Mean value in control plots for 2008 - 2009, forest floor to 40cm depth",live,0.20,Not yet published,6106,0.6,"Multiple methods for fine roots:
1) Minirhizotrons, 2) biomass*modeled fine root turnover, 3) Nadelhoffer-Raich C budget",knute@umich.edu,Univ Michigan,Knute Nadelhoffer,>5,somewhat excessively,temperate broadleaf or mixed forest,235,1glZ3b0NNthGmVdvChJET7no_3CMVkZDo,1,forest,45°33.6′ N,492,81,6.0,University of Michigan Biological Station,84°42.6′ W,838,6.8,3/7/2018,blank,blank,DIRT,12300,colluvium,"Populus grandidentata (Bigtooth aspen), Quercus rubra (Northern red oak), Betula papyrifera (Paper birch), and Acer rubrum (red maple)",92.9,6.5,UMBS,0,sand,2004,2,15,DLF,2004,0,10,0-10 cm,1.04
jdenuyl@umich.edu,John Den Uyl,162,6170,0,knute@umich.edu,orcid.org/0000-0001-9775-894X,Knute Nadelhoffer,11.4,467,77,0.05,6,"From table 2 in reference. Mean value in control plots for 2008 - 2009, forest floor to 40cm depth",live,0.20,Not yet published,6106,0.6,"Multiple methods for fine roots:
1) Minirhizotrons, 2) biomass*modeled fine root turnover, 3) Nadelhoffer-Raich C budget",knute@umich.edu,Univ Michigan,Knute Nadelhoffer,>5,somewhat excessively,temperate broadleaf or mixed forest,235,1glZ3b0NNthGmVdvChJET7no_3CMVkZDo,1,forest,45°33.6′ N,492,81,6.0,University of Michigan Biological Station,84°42.6′ W,838,6.8,3/7/2018,blank,blank,DIRT,12300,colluvium,"Populus grandidentata (Bigtooth aspen), Quercus rubra (Northern red oak), Betula papyrifera (Paper birch), and Acer rubrum (red maple)",92.9,6.5,UMBS,0,sand,2004,2,15,DLF,2004,0,10,0-10 cm,1.34
jdenuyl@umich.edu,John Den Uyl,162,6170,0,knute@umich.edu,orcid.org/0000-0001-9775-894X,Knute Nadelhoffer,11.4,467,77,0.05,6,"From table 2 in reference. Mean value in control plots for 2008 - 2009, forest floor to 40cm depth",live,0.20,Not yet published,6106,0.6,"Multiple methods for fine roots:
1) Minirhizotrons, 2) biomass*modeled fine root turnover, 3) Nadelhoffer-Raich C budget",knute@umich.edu,Univ Michigan,Knute Nadelhoffer,>5,somewhat excessively,temperate broadleaf or mixed forest,235,1glZ3b0NNthGmVdvChJET7no_3CMVkZDo,1,forest,45°33.6′ N,492,81,6.0,University of Michigan Biological Station,84°42.6′ W,838,6.8,3/7/2018,blank,blank,DIRT,12300,colluvium,"Populus grandidentata (Bigtooth aspen), Quercus rubra (Northern red oak), Betula papyrifera (Paper birch), and Acer rubrum (red maple)",92.9,6.5,UMBS,0,sand,2004,2,16,NL,2004,0,10,0-10 cm,1.19
jdenuyl@umich.edu,John Den Uyl,162,6170,0,knute@umich.edu,orcid.org/0000-0001-9775-894X,Knute Nadelhoffer,11.4,467,77,0.05,6,"From table 2 in reference. Mean value in control plots for 2008 - 2009, forest floor to 40cm depth",live,0.20,Not yet published,6106,0.6,"Multiple methods for fine roots:
1) Minirhizotrons, 2) biomass*modeled fine root turnover, 3) Nadelhoffer-Raich C budget",knute@umich.edu,Univ Michigan,Knute Nadelhoffer,>5,somewhat excessively,temperate broadleaf or mixed forest,235,1glZ3b0NNthGmVdvChJET7no_3CMVkZDo,1,forest,45°33.6′ N,492,81,6.0,University of Michigan Biological Station,84°42.6′ W,838,6.8,3/7/2018,blank,blank,DIRT,12300,colluvium,"Populus grandidentata (Bigtooth aspen), Quercus rubra (Northern red oak), Betula papyrifera (Paper birch), and Acer rubrum (red maple)",92.9,6.5,UMBS,0,sand,2004,2,16,NL,2004,0,10,0-10 cm,1.17
jdenuyl@umich.edu,John Den Uyl,162,6170,0,knute@umich.edu,orcid.org/0000-0001-9775-894X,Knute Nadelhoffer,11.4,467,77,0.05,6,"From table 2 in reference. Mean value in control plots for 2008 - 2009, forest floor to 40cm depth",live,0.20,Not yet published,6106,0.6,"Multiple methods for fine roots:
1) Minirhizotrons, 2) biomass*modeled fine root turnover, 3) Nadelhoffer-Raich C budget",knute@umich.edu,Univ Michigan,Knute Nadelhoffer,>5,somewhat excessively,temperate broadleaf or mixed forest,235,1glZ3b0NNthGmVdvChJET7no_3CMVkZDo,1,forest,45°33.6′ N,492,81,6.0,University of Michigan Biological Station,84°42.6′ W,838,6.8,3/7/2018,blank,blank,DIRT,12300,colluvium,"Populus grandidentata (Bigtooth aspen), Quercus rubra (Northern red oak), Betula papyrifera (Paper birch), and Acer rubrum (red maple)",92.9,6.5,UMBS,0,sand,2004,2,16,NL,2004,0,10,0-10 cm,1.38
jdenuyl@umich.edu,John Den Uyl,162,6170,0,knute@umich.edu,orcid.org/0000-0001-9775-894X,Knute Nadelhoffer,11.4,467,77,0.05,6,"From table 2 in reference. Mean value in control plots for 2008 - 2009, forest floor to 40cm depth",live,0.20,Not yet published,6106,0.6,"Multiple methods for fine roots:
1) Minirhizotrons, 2) biomass*modeled fine root turnover, 3) Nadelhoffer-Raich C budget",knute@umich.edu,Univ Michigan,Knute Nadelhoffer,>5,somewhat excessively,temperate broadleaf or mixed forest,235,1glZ3b0NNthGmVdvChJET7no_3CMVkZDo,1,forest,45°33.6′ N,492,81,6.0,University of Michigan Biological Station,84°42.6′ W,838,6.8,3/7/2018,blank,blank,DIRT,12300,colluvium,"Populus grandidentata (Bigtooth aspen), Quercus rubra (Northern red oak), Betula papyrifera (Paper birch), and Acer rubrum (red maple)",92.9,6.5,UMBS,0,sand,2004,2,17,REF,2004,0,10,0-10 cm,1.33
jdenuyl@umich.edu,John Den Uyl,162,6170,0,knute@umich.edu,orcid.org/0000-0001-9775-894X,Knute Nadelhoffer,11.4,467,77,0.05,6,"From table 2 in reference. Mean value in control plots for 2008 - 2009, forest floor to 40cm depth",live,0.20,Not yet published,6106,0.6,"Multiple methods for fine roots:
1) Minirhizotrons, 2) biomass*modeled fine root turnover, 3) Nadelhoffer-Raich C budget",knute@umich.edu,Univ Michigan,Knute Nadelhoffer,>5,somewhat excessively,temperate broadleaf or mixed forest,235,1glZ3b0NNthGmVdvChJET7no_3CMVkZDo,1,forest,45°33.6′ N,492,81,6.0,University of Michigan Biological Station,84°42.6′ W,838,6.8,3/7/2018,blank,blank,DIRT,12300,colluvium,"Populus grandidentata (Bigtooth aspen), Quercus rubra (Northern red oak), Betula papyrifera (Paper birch), and Acer rubrum (red maple)",92.9,6.5,UMBS,0,sand,2004,2,17,REF,2004,0,10,0-10 cm,1.23
jdenuyl@umich.edu,John Den Uyl,162,6170,0,knute@umich.edu,orcid.org/0000-0001-9775-894X,Knute Nadelhoffer,11.4,467,77,0.05,6,"From table 2 in reference. Mean value in control plots for 2008 - 2009, forest floor to 40cm depth",live,0.20,Not yet published,6106,0.6,"Multiple methods for fine roots:
1) Minirhizotrons, 2) biomass*modeled fine root turnover, 3) Nadelhoffer-Raich C budget",knute@umich.edu,Univ Michigan,Knute Nadelhoffer,>5,somewhat excessively,temperate broadleaf or mixed forest,235,1glZ3b0NNthGmVdvChJET7no_3CMVkZDo,1,forest,45°33.6′ N,492,81,6.0,University of Michigan Biological Station,84°42.6′ W,838,6.8,3/7/2018,blank,blank,DIRT,12300,colluvium,"Populus grandidentata (Bigtooth aspen), Quercus rubra (Northern red oak), Betula papyrifera (Paper birch), and Acer rubrum (red maple)",92.9,6.5,UMBS,0,sand,2004,2,17,REF,2004,0,10,0-10 cm,1.18
jdenuyl@umich.edu,John Den Uyl,162,6170,0,knute@umich.edu,orcid.org/0000-0001-9775-894X,Knute Nadelhoffer,11.4,467,77,0.05,6,"From table 2 in reference. Mean value in control plots for 2008 - 2009, forest floor to 40cm depth",live,0.20,Not yet published,6106,0.6,"Multiple methods for fine roots:
1) Minirhizotrons, 2) biomass*modeled fine root turnover, 3) Nadelhoffer-Raich C budget",knute@umich.edu,Univ Michigan,Knute Nadelhoffer,>5,somewhat excessively,temperate broadleaf or mixed forest,235,1glZ3b0NNthGmVdvChJET7no_3CMVkZDo,1,forest,45°33.6′ N,492,81,6.0,University of Michigan Biological Station,84°42.6′ W,838,6.8,3/7/2018,blank,blank,DIRT,12300,colluvium,"Populus grandidentata (Bigtooth aspen), Quercus rubra (Northern red oak), Betula papyrifera (Paper birch), and Acer rubrum (red maple)",92.9,6.5,UMBS,0,sand,2004,2,18,NR,2004,0,10,0-10 cm,0.79
